"","created_at","text"
"411",2020-07-02,"most american office workers are in no hurry to return to the office full time even after the coronavirus is under control the future a variety of new data shows is likely to be workweeks split between office and home"
"412",2020-07-02,"human challenge trials in which healthy people get vaccinated and then deliberately exposed to a disease may speed up a vaccine's rollout but many previous trials had rescue medicines to cure those who got sick and there's no cure for covid"
"413",2020-07-02,"let me say the quiet part loud in the covid economy you're allowed only a kid or a job writes deb perelman why isn't anyone talking about this"
"414",2020-07-02,"as the us staggers toward a holiday weekend during the coronavirus pandemic health officials are pleading with residents to not make a bad situation worse"
"415",2020-07-02,"despite a history of success in public health crises brazil has one of the world's worst coronavirus outbreaks listen to today's episode of the daily"
"416",2020-07-02,"people tested positive for the coronavirus after a party with up to people in rockland county new york but those contacted by virus tracers trying to learn who else might have been exposed won't talk now they face subpoenas"
"417",2020-07-02,"a few days before his wedding a groom in india started to vomit and complained of a headache days after the ceremony he was dead now more than guests have tested positive for the coronavirus"
"418",2020-07-02,"australia thought it had the coronavirus under control then it hit vulnerable immigrant communities around melbourne forcing people back into lockdown"
"419",2020-07-02,"the silent spreader how the world came to realize that coronavirus spreads even when people do not show symptoms essential story for our understanding of what happened to us by mattapuzzo selamgkidan ddknyt make sure you make time for this one"
"420",2020-07-02,"responding to a surge in coronavirus cases california announced a major rollback of its reopening ordering bars and indoor dining closed in the state's hardesthit counties and banning indoor operations in wineries zoos movie theaters and museums"
"421",2020-07-02,"after a party with up to people in rockland county new york the party host and guests tested positive for the coronavirus but those contacted by disease tracers trying to learn who else might have been exposed won't talk now they face subpoenas"
"422",2020-07-02,"the coronavirus pandemic has taken an incalculable death toll we are putting names and faces to the numbers here are some of their stories"
"423",2020-07-02,"nelson henry one of many black soldiers who were given discriminatory blue discharges during world war ii fought to correct the slight and ultimately won he died of the coronavirus"
"424",2020-07-02,"as coronavirus infections surge the trump administration plans to adopt pooled testing a decadesold strategy that will vastly increase the number of coronavirus tests performed in the us and permit widespread tracking of the virus"
"425",2020-07-01,"the coronavirus pandemic has taken an incalculable death toll we are putting names and faces to the numbers here are some of their stories"
"426",2020-07-01,"the coronavirus has sickened dozens of employees at the us embassy in saudi arabia some workers there worry that a delayed response by the trump administration left them vulnerable"
"427",2020-07-01,"gregory katz an omnivorous foreign correspondent who was as much at home in wartorn kosovo or iraq as he was at ascot or a fashion show died of the coronavirus on june at a hospital in london he was"
"428",2020-07-01,"shortness of breath muscle weakness flashbacks and mental fogginess many coronavirus survivors will be plagued by symptoms for a long time"
"429",2020-07-01,"the number of people dying from the coronavirus in the us far exceeds the number of people who would be expected to die in a normal year our analysis of updated cdc data released today shows how many more people are dying in each state"
"430",2020-07-01,"celebrities politicians and others with large online followings can be superspreaders not of the coronavirus but of dangerous or false information and i wonder whether these prominent people need to be held to stricter rules writes shiraovide"
"431",2020-07-01,"realtime data suggest a quick resurgence of business activity is leveling off nationally and reversing in states like arizona and texas where new coronavirus cases are rising"
"432",2020-07-01,"there are hospital beds for every residents in manhattan and only beds per residents in queens yet in a cruel twist there have been confirmed cases of the coronavirus for every residents in queens and only cases per residents in manhattan"
"433",2020-07-01,"it was another story at the prestigious medical centers in manhattan which have billions of dollars in endowments and cater largely to wealthy people with insurance their covid patients got access to heartlung bypass machines and experimental drugs"
"434",2020-07-01,"emergency room nurses are supposed to care for a maximum of patients at a time during the height of the coronavirus pandemic some hospitals in lowincome parts of new york city had ratios of to or higher"
"435",2020-07-01,"at the peak of the coronavirus pandemic in new york city patients at some community hospitals were times more likely to die as patients at medical centers in the wealthiest parts of the city a new york times investigation found"
"436",2020-07-01,"people who put off care as covid surged are easing back into the medical system here are some tips to help keep it safe"
"437",2020-07-01,"dr anthony fauci warned on tuesday that the us could see new coronavirus cases a day in separate testimony jerome powell the federal reserve chairman cautioned that a full recovery is unlikely until safety is restored"
"438",2020-07-01,"tuesday's grim coronavirus report fauci daily infections could reach entire nation is at risk powell economy is on extraordinarily uncertain footing nytimes database cases up in the past two weeks my wrapup wnoahweiland"
"439",2020-07-01,"more than coronavirus cases were announced across the us on tuesday the most of any day of the pandemic officials in alaska arizona california georgia idaho oklahoma south carolina and texas also announced singleday highs"
"440",2020-06-30,"new york city officials on tuesday agreed to a grim coronavirusera budget that will sharply curtail municipal services impose a hiring freeze and in a move meant to placate calls to defund the police shift billion from the nypd"
"441",2020-06-30,"a new study by floriankrammer offers the first physical evidence that the coronavirus was circulating at low levels in nyc as early as the first week of february and confirms that in new yorkers have antibodies labtaia trvrb ualbany"
"442",2020-06-30,"the coronavirus arrived in san quentin a prison in california after busloads of inmates from another facility where cases were rising were transferred to the prison what happened is a warning for the rest of the us's prisons experts say"
"443",2020-06-30,"everything you love about your neighborhood bar makes it the ideal place to catch covid"
"444",2020-06-30,"we're tracking the spread of the coronavirus around the us find the latest including which counties are hot spots now here"
"445",2020-06-30,"texas too has seen a spike in cases and has ordered bars to close and restaurants to reduce capacity there have now been nearly cases of coronavirus in texas according to a new york times database"
"446",2020-06-30,"florida has moved to ban onsite drinking in bars there have been at least cases of coronavirus in florida according to a new york times database here's how the number has grown"
"447",2020-06-30,"all states had begun to reopen in some way after the coronavirus thrust the us into lockdown starting in march now some states arizona california florida and texas are reimposing restrictions they had lifted earlier as cases surge"
"448",2020-06-30,"new york added california georgia iowa and others to its list of states from which visitors would need to quarantine for days upon arrival because of the coronavirus read more"
"449",2020-06-30,"joe biden criticized president trump's handling of the coronavirus as his campaign released an updated plan for fighting the pandemic mr president this is not about you biden said it's about the health and wellbeing of the american public"
"450",2020-06-30,"i am very concerned watch dr anthony fauci warn us senators that the recent sharp rise in coronavirus cases largely in the south and the west puts the entire country at risk read more"
"451",2020-06-30,"breaking news dr anthony fauci warned the us could see new coronavirus cases a day citing surges that put the entire country at risk it could get very bad he said watch his senate testimony live here"
"452",2020-06-30,"first day i was in ky i talked to voters who already voted mcgrath absentee and did so before they saw booker coming on that was the diff the covidera absentee push juiced turnout amp let mcgrath bank votes that held off booker's late surge"
"453",2020-06-30,"of the top health officials in the us including dr anthony fauci are testifying in congress today about the coronavirus which is spreading with increasing ferocity in at least states follow along live"
"454",2020-06-30,"the paycheck protection program is scheduled to end after handing out billion in loans meant to preserve jobs during the coronavirus pandemic but as new outbreaks spike across the us the program is ending with more than billion left over"
"455",2020-06-30,"there's no sense of authenticity in the digital world many shops and restaurants in chinatown new york city have shunned digital commerce when the coronavirus pandemic shut down all onsite dining almost no one was able to enjoy their food"
"456",2020-06-30,"dr anthony fauci and other top us health officials will will testify in congress about the coronavirus which is surging in at least states follow live updates"
"457",2020-06-30,"democrats in texas failed in their bid to shift to mail voting so people headed to the polls on monday for early voting amid a surge in coronavirus cases"
"458",2020-06-30,"as the us prepares for a predicted second wave and states like florida and texas see a surge in new cases the fuscos' experience with the worst effects of the coronavirus may prove helpful read the family's story"
"459",2020-06-30,"the fuscos' story became an urgent cautionary tale about the potency of the coronavirus and the importance of staying apart at a time when social distancing was still a novel concept as cases surge in some states the fuscos plead for vigilance"
"460",2020-06-30,"the fuscos charted an early course through all that was unknown about the coronavirus before it had killed more than people in the us now they're trailblazers of another kind subjects of at least scientific studies"
"461",2020-06-30,"grace fusco the matriarch of a large new jersey family died in march from covid without knowing that her oldest children died before her the coronavirus ultimately killed members of the fusco family and infected at least others"
"462",2020-06-30,"the coronavirus has devastated families particularly so for the fuscos of freehold new jersey whose surviving members say they want to help find a remedy for the disease that killed their mother siblings and an aunt"
"463",2020-06-30,"growing evidence shows most infected people aren't spreading the coronavirus but whether you become a superspreader probably depends more on circumstance than biology"
"464",2020-06-30,"the writer sergio sant'anna famous for his stories that used a sardonic humor to skewer the fractures within brazilian society has died of the coronavirus he was"
"465",2020-06-30,"about million out of africa's billion people are now classified as middle class but about million of them could be thrust into poverty because of the coronavirus and its economic fallout according to researchers"
"466",2020-06-30,"the coronavirus pandemic is raging across much of russia that has not dimmed the kremlin's determination to hold a nationwide vote on constitutional amendments that among other things would enable president vladimir putin to stay in power until"
"467",2020-06-30,"spencer dinwiddie and deandre jordan key members of the nets both said on monday night that they had tested positive for the coronavirus since returning to brooklyn for individual workouts last week"
"468",2020-06-30,"the superspreading paradox how covid can spread like wildfire or fizzle out my nytimes story"
"469",2020-06-30,"over the past week california's coronavirus case count has exploded the number of people hospitalized in the state has risen over the past weeks the governor said"
"470",2020-06-30,"scammers are advertising fake or unapproved covid antibody tests as a way to obtain personal information that could be used for identity theft or medical insurance fraud the fbi is warning"
"471",2020-06-29,"florida billed itself as an ideal place for the republican national convention when it wooed the event away from north carolina now the coronavirus is resurgent in the state and the city of jacksonville is requiring people to wear masks indoors"
"472",2020-06-29,"they went to the same coronavirus testing site in texas he paid with cash and was charged she paid with insurance and was charged it's an example of the unpredictable way prices can vary for patients who receive identical care in the us"
"473",2020-06-29,"when the british government accidentally sent jane bradley information about its coronavirus response we faced a decision publish or not"
"474",2020-06-29,"primary care physicians to whom many anxious patients turn first when they get sick can't always provide coronavirus tests or answers about where to get them"
"475",2020-06-29,"at least residents and employees of nursing homes and longterm care facilities have died from the coronavirus according to a new york times database accounting for of virusrelated deaths in the us"
"476",2020-06-29,"where you can't maintain social distancing wearing a mask is just a good idea vice president mike pence at events in texas over the weekend urged the public to wear masks to slow the spread of the coronavirus"
"477",2020-06-29,"with the coronavirus the whistle may face an existential challenge or at the very least a serious rethinking"
"478",2020-06-29,"in response to the coronavirus pandemic as well as a desire for more racial and socioeconomic diversity sundance plans to hold its film festival in cinemas around north america"
"479",2020-06-29,"the pain and insecurity of the shock of the coronavirus on smallbusiness owners have been overwhelming but help is out there"
"480",2020-06-29,"with infections now rapidly spreading in florida while they retreat in new york the states have come to reflect the rapidly shifting course of the coronavirus pandemic"
"481",2020-06-29,"it is a dream come true when multiple readers send me medical bills from the exact same er that is how this story happened and how i learned that at one texas er the amount paid for drivethrough coronavirus tests varied by percent"
"482",2020-06-29,"cards for sale that claim to exempt people from wearing masks during the coronavirus pandemic are fake us federal officials said"
"483",2020-06-29,"hospitals across new york have had to figure out what to do with the thousands of cellphones chargers walkers canes hearing aids bibles and jewelry among other items that have been left behind by coronavirus patients who have died"
"484",2020-06-29,"until recently remdesivir was the only drug shown to help severely ill covid patients but the benefits were modest and the drug did not improve survival in those patients read more here"
"485",2020-06-29,"after weeks of donating the antiviral drug remdesivir to hospitals with severely ill coronavirus patients the drug's maker gilead sciences announced that it has settled on a price per vial which works out to be roughly per treatment course"
"486",2020-06-29,"from kenya to nigeria south africa to rwanda the coronavirus pandemic is devastating the livelihoods of the workers who were helping to drive africa's economic growth"
"487",2020-06-29,"broadway which has been dark since march will remain closed at least through january because of the coronavirus pandemic"
"488",2020-06-29,"the global total of deaths from the coronavirus has passed according to a new york times database while the number of confirmed cases surpassed million latest updates"
"489",2020-06-29,"being burned alive attacked by cats seeing nails in a rotating head many covid patients experience delirium that can terrify them and slow their recovery"
"490",2020-06-29,"the houthis militia have driven thousands of migrants out of northern yemen at gunpoint over the past months blaming them for spreading the coronavirus and dumped them in the desert without food or water"
"491",2020-06-29,"with the coronavirus pandemic making large gatherings impossible in many places the biggest pride events around the globe were mostly forced to scale back or move online taiwan was one exception"
"492",2020-06-29,"cards for sale that claim to exempt people from wearing masks during the coronavirus pandemic are fake us federal officials said"
"493",2020-06-29,"most pride events moved online because of the coronavirus pandemic taiwan was one exception"
"494",2020-06-29,"gov greg abbott said the virus had taken a very swift and a very dangerous turn in texas and the increase in the rate of positive coronavirus tests to over in the past month from less than was an alarm bell"
"495",2020-06-29,"a full third of the people being admitted to miami's public hospital from the er even people who are there for car crashes and the like are testing positive for covid"
"496",2020-06-28,"there has been a reawakening in hiring for professional positions but most opportunities are with the industries least buffeted by the coronavirus shutdown"
"497",2020-06-28,"with most students and faculty dispersed and a limited number able to return in the fall college towns are confronting both covid and major losses in population and revenue"
"498",2020-06-28,"breaking news the global tally of known coronavirus cases has passed million according to a new york times database the death toll is approaching as infections surge in multiple regions"
"499",2020-06-28,"for many lgbtq people coronavirus cancellations have meant missing out on an important moment of visibility and acceptance their first pride"
"500",2020-06-28,"we just passed million covid cases worldwide nearly people have died and new cases have been trending upward since may"
"501",2020-06-28,"hundreds of people joined a pride march in taipei on sunday a celebration and a testament to taiwan's ability to contain the coronavirus among the participants was chi chiawei a father of taiwan's lgbtq movement who was arrested in for coming out"
"502",2020-06-28,"see how your state has reopened and possibly closed again as coronavirus cases rise"
"503",2020-06-28,"the cdc is preparing new guidelines for riding elevators tight indoor spaces where covid can easily travel from one person to the next here's what the agency is considering passenger limits on off paths masks no small talk"
"504",2020-06-28,"news analysis however much americans have yearned for a return to normalcy their leaders have failed to control the coronavirus pandemic write sabrina tavernise frances robles and louis keene and there is little clarity on what comes next"
"505",2020-06-28,"as health officials and political leaders downplayed or denied the risk of people with no symptoms spreading the coronavirus in february tens of thousands of seemingly healthy people became an army of silent covid carriers"
"506",2020-06-27,"the number of coronavirus infections in many parts of the us is more than times higher than the reported rate according to data released on friday by the cdc"
"507",2020-06-27,"police in britain vowed to crack down on unauthorized gatherings this weekend after tens of thousands of people flocked to beaches gathered outside for unauthorized parties and violated coronavirus restrictions in recent days"
"508",2020-06-27,"symptomless transmission makes the coronavirus far harder to fight but health officials dismissed the risk for months pushing misleading and contradictory claims in the face of mounting evidence"
"509",2020-06-27,"deaths in nursing homes and other longterm care facilities now represent at least of coronavirus deaths in the us"
"510",2020-06-27,"deaths in nursing homes and other longterm care facilities now represent at least of coronavirus deaths in the us pandemic the nytimes has been tracking cases and deaths in the homes since march you can look up the biggest known outbreaks here"
"511",2020-06-27,"the us which leads the world in total confirmed coronavirus cases and deaths reported more than new infections on friday according to a times database before this week the country's largest daily total had been on april"
"512",2020-06-27,"some states are moving forward with reopening while others have paused their plans or moved to close certain sectors again amid a surge in coronavirus cases"
"513",2020-06-27,"researchers from the university of barcelona found the coronavirus in the city's wastewater in march one year before spain decreed a lockdown and also before china alerted on covid the breakthrough finding however has left some skeptical"
"514",2020-06-27,"it is hard to admit that i feel vulnerable and scared when i think of the covid surge we are facing now writes dr bradley a dreifuss but i am admitting it because you need to know how close health care workers are to breaking"
"515",2020-06-27,"health officials announced sweeping changes to guidelines in tennessee on who would get lifesaving treatments and who would not if resources fell dramatically short during a medical crisis like the coronavirus pandemic"
"516",2020-06-27,"breaking ice must release migrant kids in family detention centers citing coronavirus pandemic federal judge says facilities are on fire and there is no more time for half measures"
"517",2020-06-27,"as india's coronavirus caseload surged toward and pushed many hospitals to their breaking point officials said they planned to survey all of new delhi's residents for the virus in the next days"
"518",2020-06-26,"as members of president trump's coronavirus task force including vice president mike pence gave their first briefing in nearly months on friday infection rates surged in some states in the south and west"
"519",2020-06-26,"the number of coronavirus cases is spiking in parts of the us overall nearly million people have been infected as of friday afternoon and at least have died according to our database here's where the hotspots are now"
"520",2020-06-26,"find all the latest on the coronavirus here"
"521",2020-06-26,"spain too is seeing the number of new coronavirus cases fall there have been at least confirmed cases according to the spanish ministry of health as of friday afternoon more than people had died"
"522",2020-06-26,"in the uk meanwhile nearly people have been infected with the coronavirus but new cases continue to drop the nation is now reporting around new cases each day as of friday afternoon people had died"
"523",2020-06-26,"in india coronavirus cases are also rising there have been at least confirmed cases in india according to the ministry of health and welfare as of friday afternoon more than people had died"
"524",2020-06-26,"in brazil the number of coronavirus cases continues to rise there have been at least million cases according to data from state governments as of friday afternoon nearly people had died"
"525",2020-06-26,"around the world the coronavirus pandemic has sickened more than million people according to official counts as of friday afternoon at least people have died see the global hotspots with our tracker"
"526",2020-06-26,"us states have seen increases in the number of coronavirus cases over the past week nearly all of them in the south and west"
"527",2020-06-26,"breaking news the eu will bar most travelers from the us russia and brazil which have been excluded from a list of countries deemed to have curbed the coronavirus"
"528",2020-06-26,"rates of coronavirus infection among latino people have far outpaced the rest of the us a testament to the makeup of the nation's essential work force as the epidemic has surged yet again"
"529",2020-06-26,"several readers asked us why face shields have not become a popular alternative to face masks marzietae asked experts if they offer more protection from the coronavirus"
"530",2020-06-26,"us stocks fell more than at the end of the week after texas and florida said they would reinstate some restrictions to curb growing coronavirus outbreaks"
"531",2020-06-26,"as coronavirus lockdowns loosen around the world officials in many cities worry that people will avoid public transit for fear of catching the virus and decide to drive instead which will push vehicle traffic higher than ever"
"532",2020-06-26,"as florida reported more than new daily coronavirus cases the trump administration's virus task force is giving its first briefing in almost months watch live and follow for updates"
"533",2020-06-26,"infections among latino people have far outpaced the rest of the us partly because of the makeup of the us's essential work force as the coronavirus pandemic has surged yet again in the last couple of weeks"
"534",2020-06-26,"breaking news the governor of texas ordered all bars to close today and told restaurants to reduce their operating capacity the move comes a day after he paused the state's reopening amid surging coronavirus cases"
"535",2020-06-26,"the state's governor was insistent about reopening then the number of coronavirus cases soared listen to today's episode of the daily"
"536",2020-06-26,"with the world distracted by the coronavirus pandemic china's military has encroached upon its neighbors' territories on several fronts flexing its military might in ways that have raised alarms across asia and in washington"
"537",2020-06-26,"in an address to the european parliament the head of the world health organization urged global unity in combating the coronavirus"
"538",2020-06-26,"everything you love about your neighborhood bar the ambience the crowds the music the freeflowing alcohol makes it the ideal place to catch covid"
"539",2020-06-26,"wearing a mask protects you and others from covid here are some tips on making them work better for you"
"540",2020-06-26,"in today's reminders that the coronavirus never went away al missouri montana utah all hit new daily case records texas north carolina amp other states are pausing reopenings the cdc director says cases are actually x higher than we knew"
"541",2020-06-25,"joe biden criticized president trump's response to the coronavirus on thursday he's like a child who just can't believe this has happened to him it's all whining and selfpity biden said this pandemic didn't happen to him it happened to all of us"
"542",2020-06-25,"coronavirus shutdowns have cut pollution giving scientists the opportunity to study cleaner air policy experts say the new data could even bolster legal fights against the trump administration's efforts to roll back major air pollution regulations"
"543",2020-06-25,"the coronavirus pandemic has taken an incalculable death toll we are putting names and faces to the numbers here are some of their stories"
"544",2020-06-25,"chris trousdale was scouted from broadway in the late s to join dream street which was created to become the next backstreet boys or 'n sync he died on june from complications of the coronavirus"
"545",2020-06-25,"in opinion 'the motherland is by your side' china's covid care package says i frown at the glaring propaganda then instantly feel embarrassed by my skeptical disposition writes yangyang cheng"
"546",2020-06-25,"these are only the cases we know about no one can see where the coronavirus will go next see our full investigation of how us officials' slow response failed to stop the virus"
"547",2020-06-25,"how the coronavirus spread in the us is just part of the story we also analyzed how it was able to spread from china and become a pandemic here's why the most extensive travel restrictions to stop an outbreak in human history were not enough"
"548",2020-06-25,"here's how for most of march americans continued to travel as normal as the coronavirus spread it was not until march that much of the country shut down stopping the exponential growth of the virus from overwhelming many parts of the country"
"549",2020-06-25,"by the time the us had known coronavirus cases some invisible infections were already spreading through major cities we tracked how the virus spread what we found shows how officials' delayed response likely cost tens of thousands of lives"
"550",2020-06-25,"breaking news texas is pausing its reopening and moving to free up hospital space as the tally of its coronavirus cases rises more than people with the virus are hospitalized across the state more than double the number at the beginning of june"
"551",2020-06-25,"everything is on pause but not us seniors at new york city high schools have spent the past few months trying to preserve traditions upended by the coronavirus"
"552",2020-06-25,"more than half the us is experiencing spikes in coronavirus cases even with sanitized facilities new protocols and without blocking and tackling college football teams are learning just how precarious their plans are for a season"
"553",2020-06-25,"at least police officers were injured in south london on wednesday night as they tried to disperse crowds that had gathered for an illegal outdoor party in defiance of coronavirus restrictions the police said"
"554",2020-06-25,"a married pair of virologists in moscow tested a vaccine on their own children in the s now a side effect they found is sparking new hope for a defense against the coronavirus"
"555",2020-06-25,"overlapping disasters are hitting ukraine where the worst flooding in years coincides with efforts to control the coronavirus and the virus complicates evacuations"
"556",2020-06-25,"the pilots of a pakistani airliner that crashed last month were busy talking about the coronavirus and repeatedly ignored directions from air traffic controllers before their plane went down pakistan's aviation minister said"
"557",2020-06-25,"major league baseball has a new page manual with protocols to keep players and staff members from getting infected by the coronavirus during its upcoming shortened season"
"558",2020-06-25,"in lowincome nations the coronavirus pandemic may erase years of hardfought progress against tuberculosis hiv and malaria diseases that together claim more than million lives each year"
"559",2020-06-25,"invisible outbreaks sprang up everywhere and the united states ignored the warning signs we analyzed travel patterns hidden infections and genetic data to show how the coronavirus epidemic spun out of control"
"560",2020-06-25,"the us just set a new record for most new coronavirus cases in a day two months after the previous high point"
"561",2020-06-25,"batch of updates for the nytimes coronavirus vaccine tracker sinopharm phase iii trial on inactivated virus in uae genexine phase i dnabased vaccine trial anhui zhifei phase i inactivated virus astrazeneca phase iii vector trial in south africa"
"562",2020-06-25,"a prominent american virologist robert gallo who in the s with a colleague discovered that hiv causes aids is now promoting as a possible solution to the coronavirus crisis an approach studied in longforgotten soviet research"
"563",2020-06-25,"the steroid dexamethasone could harm the health of people with mild cases of covid even as it appears to reduce deaths among those who are severely ill according to more detailed data published by british researchers"
"564",2020-06-25,"the coronavirus has been testing america's governors few are being squeezed harder than gov greg abbott of texas"
"565",2020-06-24,"here's everything you should know about masks starting with why you should be wearing one in public spaces to prevent the spread of the coronavirus"
"566",2020-06-24,"an investigation of coronavirus deaths at holyoke soldiers' home in massachusetts paints a picture of a facility in chaos as traumatized nurses carried out orders to combine wards of infected and uninfected men knowing that the move would prove deadly"
"567",2020-06-24,"basketball things are happening and they are undoubtedly fun but positive coronavirus tests for nikola jokic and malcolm brogdon help explain why this week's nytimes nba newsletter stayed focused on the league's bigpicture concerns digital edition"
"568",2020-06-24,"the sampp fell more than erasing gains from earlier in the week as coronavirus infections rose and some states backtracked on reopening"
"569",2020-06-24,"the international monetary fund said that the global economy faces an even deeper downturn than it previously projected as the coronavirus pandemic continues to sow uncertainty"
"570",2020-06-24,"in the south bronx the coronavirus had a devastating impact on an already vulnerable population residents of public housing didn't wait for the city to help"
"571",2020-06-24,"in opinion as coronavirus cases surge in texas and other sun belt states rural hospitals are enduring a uniquely painful emergency of their own in a world away from the icus of new york city or even dallas writes alexander stockton"
"572",2020-06-24,"the economic impact of the coronavirus may force new york city to lay off or furlough more than workers this fall mayor bill de blasio said"
"573",2020-06-24,"some us states and counties are delaying and even reversing reopenings as coronavirus cases mount in the south and west experts say more opening and closing could go on for months"
"574",2020-06-24,"breaking news tuesday in the us had the highest singleday total of new coronavirus cases since april and the thirdhighest daily total of the pandemic the new york times found"
"575",2020-06-24,"breaking news the new york city marathon the world's largest has been canceled this year amid concerns about the spread of the coronavirus"
"576",2020-06-24,"cases of covid are rising across texas and with only two ventilators staff at rolling plains memorial hospital fear the worst if we had six or more critically ill covid patients we would be overwhelmed says donna boatright the hospital's ceo"
"577",2020-06-24,"around the world governments that had appeared to tame the coronavirus are adjusting to the reality that the disease is here to stay"
"578",2020-06-24,"eu countries are prepared to block americans from entering because the united states has failed to control the spread of the coronavirus according to to draft lists seen by the new york times"
"579",2020-06-24,"maurice harris is a star florist a visual artist and an entrepreneur he's got a design show and a cafe in los angeles now amid the coronavirus pandemic he's not sure if his business will make it through the year"
"580",2020-06-24,"it was my only wish said one egyptian muslim whose plans to travel to mecca for the hajj were upended when saudi arabia barred pilgrims from abroad because of the coronavirus to cancel it completely is such a shame may god relieve us of this burden"
"581",2020-06-23,"dr anthony fauci told members of congress that the us does not yet have the coronavirus under control and is seeing a disturbing surge of infections in some parts of the country"
"582",2020-06-23,"the coronavirus was always going to hit latin america hard inequality crowded cities and weak health care systems have undermined efforts to fight the virus in the region fumbling responses from some governments have made matters worse"
"583",2020-06-23,"despite scattered problems at some polling stations and with some ballots voting in new york city seemed less chaotic than in some years perhaps because the coronavirus was expected to dampen the turnout nearly absentee ballots were distributed"
"584",2020-06-23,"breaking news the eu is prepared to bar american travelers when it reopens its borders on july because the us government has not controlled the coronavirus according to draft lists that would also bar visitors from brazil and russia"
"585",2020-06-23,"president trump arrives in arizona as the state is experiencing some of the biggest spikes in coronavirus cases in the us frustration over his response to the pandemic is one reason why democrats are optimistic about winning there in november"
"586",2020-06-23,"dr anthony fauci the top infectious disease expert in the us testified that the next couple of weeks will be critical in addressing a disturbing surge of infections as states reopen too quickly and without adequate coronavirus testing plans"
"587",2020-06-23,"watch live dr anthony fauci dr robert redfield and other top health officials are testifying to congress about the us response to the coronavirus"
"588",2020-06-23,"for years animal rights activists in china have tried to persuade the government and the public to support banning the eating of dogs and cats they scored few concrete wins the coronavirus which spread from a food market in china changed everything"
"589",2020-06-23,"what happens when a person with covid leaves a pet behind in nyc animals have starved to deathbut others have been saved by a team of specialists who brave the contaminated homes of the sick or dead all to save their puppies and kitties my story"
"590",2020-06-23,"novak djokovic said he tested positive for the coronavirus the fourth player to do so after he organized a tournament in croatia and serbia"
"591",2020-06-23,"even before players tested positive for the coronavirus during a tennis tour organized by novak djokovic there was concern about the optics of full stadiums and partying players with so many still suffering worldwide"
"592",2020-06-23,"singapore prime minister announced on tuesday that the citystate would hold the first elections in southeast asia since the coronavirus pandemic began on july"
"593",2020-06-23,"further lockdown measures have been announced in northwestern germany after a coronavirus outbreak at a meatprocessing plant latest updates"
"594",2020-06-23,"saudi arabia announced it will drastically limit the number of pilgrims to this year's hajj to prevent the spread of the coronavirus"
"595",2020-06-23,"the newly emerging clusters which vary in size from a handful of cases to hundreds and have cropped up in large cities as well as small towns reflect the unpredictable course of the coronavirus"
"596",2020-06-23,"the university of michigan is said to be withdrawing from hosting a planned presidential debate in october because of concerns about the coronavirus"
"597",2020-06-23,"more trump campaign staff members who attended the president's indoor rally in tulsa have tested positive for the coronavirus other staffers had tested positive before the event"
"598",2020-06-23,"march nba player rudy gobert decides to mock people's fears of the coronavirus by touching all of the reporters' microphones after a postgame news conference two days later he tested positive for the virus"
